devid,pid,time,diff,data,rawdata,validity 
09,3451,16:59:47:14,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09000d7bf4f4f4f4f4f4f4f4fe64,valid
07,3375,16:59:47:16,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07000d2ff4f4f4f4f4f4f4f4fe99,valid
08,3448,16:59:47:20,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08000d78f4f4f4f4f4f4f4f4feaf,valid
06,3325,16:59:47:39,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000cfdf4f4f4f4f4f4f4f4fee7,valid
01,164909,16:59:47:42,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff0102842df4f4f4f4f4f4f4f4feac,valid
02,165171,16:59:47:45,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028533f4f4f4f4f4f4f4f4fefe,valid
05,165346,16:59:47:48,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050285e2f4f4f4f4f4f4f4f4fe85,valid
04,165021,16:59:47:51,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff0402849df4f4f4f4f4f4f4f4fe39,valid
0a,939,16:59:47:56,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0003abf4f4f4f4f4f4f4f4fe9b,valid
09,3452,16:59:47:60,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09000d7cf4f4f4f4f4f4f4f4fe63,valid
07,3376,16:59:47:63,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07000d30f4f4f4f4f4f4f4f4fe98,valid
08,3449,16:59:47:72,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08000d79f4f4f4f4f4f4f4f4feae,valid
03,164689,16:59:47:80,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028351f4f4f4f4f4f4f4f4fedc,valid
06,3326,16:59:47:93,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000cfef4f4f4f4f4f4f4f4fee6,valid
01,164910,16:59:47:96,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff0102842ef4f4f4f4f4f4f4f4feab,valid
05,165347,16:59:47:99,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050285e3f4f4f4f4f4f4f4f4fe84,valid
02,165172,16:59:48:31,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028534f4f4f4f4f4f4f4f4fefd,valid
04,165022,16:59:48:10,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff0402849ef4f4f4f4f4f4f4f4fe38,valid
0a,940,16:59:48:13,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0003acf4f4f4f4f4f4f4f4fe9a,valid
07,3377,16:59:48:16,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07000d31f4f4f4f4f4f4f4f4fe97,valid
08,3450,16:59:48:25,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08000d7af4f4f4f4f4f4f4f4fead,valid
03,164690,16:59:48:33,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028352f4f4f4f4f4f4f4f4fedb,valid
06,3327,16:59:48:46,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000cfff4f4f4f4f4f4f4f4fee5,valid
01,164911,16:59:48:50,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff0102842ff4f4f4f4f4f4f4f4feaa,valid
05,165348,16:59:48:79,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050285e4f4f4f4f4f4f4f4f4fe83,valid
02,165173,16:59:48:87,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028535f4f4f4f4f4f4f4f4fefc,valid
04,165023,16:59:48:89,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff0402849ff4f4f4f4f4f4f4f4fe37,valid
0a,941,16:59:48:92,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0003adf4f4f4f4f4f4f4f4fe99,valid
07,3378,16:59:48:94,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07000d32f4f4f4f4f4f4f4f4fe96,valid
08,3451,16:59:48:97,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08000d7bf4f4f4f4f4f4f4f4feac,valid
03,164691,16:59:48:99,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028353f4f4f4f4f4f4f4f4feda,valid
06,3328,16:59:49:23,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000d00f4f4f4f4f4f4f4f4fee3,valid
05,165349,16:59:49:69,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050285e5f4f4f4f4f4f4f4f4fe82,valid
02,165174,16:59:49:97,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028536f4f4f4f4f4f4f4f4fefb,valid
01,164912,16:59:49:12,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028430f4f4f4f4f4f4f4f4fea9,valid
04,165024,16:59:49:14,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040284a0f4f4f4f4f4f4f4f4fe36,valid
0a,942,16:59:49:18,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0003aef4f4f4f4f4f4f4f4fe98,valid
09,3455,16:59:49:20,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09000d7ff4f4f4f4f4f4f4f4fe60,valid
07,3379,16:59:49:23,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07000d33f4f4f4f4f4f4f4f4fe95,valid
08,3452,16:59:49:32,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08000d7cf4f4f4f4f4f4f4f4feab,valid
03,164692,16:59:49:41,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028354f4f4f4f4f4f4f4f4fed9,valid
06,3329,16:59:49:52,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000d01f4f4f4f4f4f4f4f4fee2,valid
01,164913,16:59:49:56,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028431f4f4f4f4f4f4f4f4fea8,valid
05,165350,16:59:49:60,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050285e6f4f4f4f4f4f4f4f4fe81,valid
02,165175,16:59:49:63,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028537f4f4f4f4f4f4f4f4fefa,valid
04,165025,16:59:49:66,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040284a1f4f4f4f4f4f4f4f4fe35,valid
0a,943,16:59:49:69,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0003aff4f4f4f4f4f4f4f4fe97,valid
09,3456,16:59:49:72,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09000d80f4f4f4f4f4f4f4f4fe5f,valid
07,3380,16:59:49:75,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07000d34f4f4f4f4f4f4f4f4fe94,valid
03,164693,16:59:49:95,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028355f4f4f4f4f4f4f4f4fed8,valid
06,3330,16:59:50:52,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000d02f4f4f4f4f4f4f4f4fee1,valid
05,165351,16:59:50:11,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050285e7f4f4f4f4f4f4f4f4fe80,valid
01,164914,16:59:50:14,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028432f4f4f4f4f4f4f4f4fea7,valid
02,165176,16:59:50:17,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028538f4f4f4f4f4f4f4f4fef9,valid
04,165026,16:59:50:20,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040284a2f4f4f4f4f4f4f4f4fe34,valid
0a,944,16:59:50:24,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0003b0f4f4f4f4f4f4f4f4fe96,valid
09,3457,16:59:50:27,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09000d81f4f4f4f4f4f4f4f4fe5e,valid
07,3381,16:59:50:30,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07000d35f4f4f4f4f4f4f4f4fe93,valid
03,164694,16:59:50:47,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028356f4f4f4f4f4f4f4f4fed7,valid
06,3331,16:59:50:57,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000d03f4f4f4f4f4f4f4f4fee0,valid
05,165352,16:59:50:62,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050285e8f4f4f4f4f4f4f4f4fe7f,valid
01,164915,16:59:50:65,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028433f4f4f4f4f4f4f4f4fea6,valid
02,165177,16:59:50:68,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028539f4f4f4f4f4f4f4f4fef8,valid
04,165027,16:59:50:73,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040284a3f4f4f4f4f4f4f4f4fe33,valid
0a,945,16:59:50:78,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0003b1f4f4f4f4f4f4f4f4fe95,valid
09,3458,16:59:50:81,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09000d82f4f4f4f4f4f4f4f4fe5d,valid
07,3382,16:59:50:84,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07000d36f4f4f4f4f4f4f4f4fe92,valid
08,3455,16:59:50:92,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08000d7ff4f4f4f4f4f4f4f4fea8,valid
03,164695,16:59:51:31,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028357f4f4f4f4f4f4f4f4fed6,valid
06,3332,16:59:51:13,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000d04f4f4f4f4f4f4f4f4fedf,valid
05,165353,16:59:51:16,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050285e9f4f4f4f4f4f4f4f4fe7d,valid
,0,16:59:51:19,0s,,5e7e001a90007d33a20041068457d4c601ff01028434f4f4f4f4f4f4f4f4fe,invalid
02,165178,16:59:51:23,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff0202853af4f4f4f4f4f4f4f4fef7,valid
04,165028,16:59:51:26,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040284a4f4f4f4f4f4f4f4f4fe32,valid
0a,946,16:59:51:30,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0003b2f4f4f4f4f4f4f4f4fe94,valid
09,3459,16:59:51:34,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09000d83f4f4f4f4f4f4f4f4fe5c,valid
07,3383,16:59:51:37,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07000d37f4f4f4f4f4f4f4f4fe91,valid
08,3456,16:59:51:46,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08000d80f4f4f4f4f4f4f4f4fea7,valid
03,164696,16:59:51:56,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028358f4f4f4f4f4f4f4f4fed5,valid
06,3333,16:59:51:64,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000d05f4f4f4f4f4f4f4f4fede,valid
05,165354,16:59:51:70,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050285eaf4f4f4f4f4f4f4f4fe7d,valid
,0,16:59:51:74,0s,,5d7e001a90007d33a20041068457d4c601ff01028435f4f4f4f4f4f4f4f4fe,invalid
02,165179,16:59:51:77,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff0202853bf4f4f4f4f4f4f4f4fef6,valid
04,165029,16:59:51:80,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040284a5f4f4f4f4f4f4f4f4fe31,valid
0a,947,16:59:51:84,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0003b3f4f4f4f4f4f4f4f4fe93,valid
09,3460,16:59:51:88,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09000d84f4f4f4f4f4f4f4f4fe5b,valid
07,3384,16:59:51:93,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07000d38f4f4f4f4f4f4f4f4fe90,valid
08,3457,16:59:52:14,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08000d81f4f4f4f4f4f4f4f4fea6,valid
03,164697,16:59:52:93,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028359f4f4f4f4f4f4f4f4fed4,valid
06,3334,16:59:52:18,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000d06f4f4f4f4f4f4f4f4fedd,valid
05,165355,16:59:52:22,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050285ebf4f4f4f4f4f4f4f4fe7c,valid
01,164918,16:59:52:25,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028436f4f4f4f4f4f4f4f4fea3,valid
02,165180,16:59:52:28,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff0202853cf4f4f4f4f4f4f4f4fef5,valid
04,165030,16:59:52:33,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040284a6f4f4f4f4f4f4f4f4fe30,valid
0a,948,16:59:52:38,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0003b4f4f4f4f4f4f4f4f4fe92,valid
09,3461,16:59:52:41,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09000d85f4f4f4f4f4f4f4f4fe5a,valid
07,3385,16:59:52:44,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07000d39f4f4f4f4f4f4f4f4fe8f,valid
08,3458,16:59:52:54,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08000d82f4f4f4f4f4f4f4f4fea5,valid
03,164698,16:59:52:61,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff0302835af4f4f4f4f4f4f4f4fed3,valid
06,3335,16:59:52:71,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000d07f4f4f4f4f4f4f4f4fedc,valid
05,165356,16:59:52:76,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050285ecf4f4f4f4f4f4f4f4fe7b,valid
01,164919,16:59:52:80,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028437f4f4f4f4f4f4f4f4fea2,valid
02,165181,16:59:52:83,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff0202853df4f4f4f4f4f4f4f4fef4,valid
04,165031,16:59:52:87,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040284a7f4f4f4f4f4f4f4f4fe2f,valid
0a,949,16:59:52:91,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0003b5f4f4f4f4f4f4f4f4fe91,valid
07,3386,16:59:52:95,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07000d3af4f4f4f4f4f4f4f4fe8e,valid
09,3462,16:59:53:25,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09000d86f4f4f4f4f4f4f4f4fe59,valid
08,3459,16:59:53:67,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08000d83f4f4f4f4f4f4f4f4fea4,valid
03,164699,16:59:53:16,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff0302835bf4f4f4f4f4f4f4f4fed2,valid
06,3336,16:59:53:24,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000d08f4f4f4f4f4f4f4f4fedb,valid
05,165357,16:59:53:29,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050285edf4f4f4f4f4f4f4f4fe7a,valid
01,164920,16:59:53:32,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028438f4f4f4f4f4f4f4f4fea1,valid
02,165182,16:59:53:35,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff0202853ef4f4f4f4f4f4f4f4fef3,valid
04,165032,16:59:53:40,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040284a8f4f4f4f4f4f4f4f4fe2e,valid
0a,950,16:59:53:45,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0003b6f4f4f4f4f4f4f4f4fe90,valid
09,3463,16:59:53:48,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09000d87f4f4f4f4f4f4f4f4fe58,valid
07,3387,16:59:53:52,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07000d3bf4f4f4f4f4f4f4f4fe8d,valid
08,3460,16:59:53:59,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08000d84f4f4f4f4f4f4f4f4fea3,valid
03,164700,16:59:53:69,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff0302835cf4f4f4f4f4f4f4f4fed1,valid
06,3337,16:59:53:80,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000d09f4f4f4f4f4f4f4f4feda,valid
05,165358,16:59:53:83,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050285eef4f4f4f4f4f4f4f4fe79,valid
02,165183,16:59:53:86,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff0202853ff4f4f4f4f4f4f4f4fef2,valid
01,164921,16:59:53:90,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff01028439f4f4f4f4f4f4f4f4fea0,valid
04,165033,16:59:53:94,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040284a9f4f4f4f4f4f4f4f4fe2d,valid
0a,951,16:59:53:98,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0003b7f4f4f4f4f4f4f4f4fe8f,valid
09,3464,16:59:54:23,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09000d88f4f4f4f4f4f4f4f4fe57,valid
07,3388,16:59:54:62,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07000d3cf4f4f4f4f4f4f4f4fe8c,valid
08,3461,16:59:54:13,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08000d85f4f4f4f4f4f4f4f4fea2,valid
03,164701,16:59:54:23,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff0302835df4f4f4f4f4f4f4f4fed0,valid
06,3338,16:59:54:32,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000d0af4f4f4f4f4f4f4f4fed9,valid
05,165359,16:59:54:36,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050285eff4f4f4f4f4f4f4f4fe78,valid
01,164922,16:59:54:39,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff0102843af4f4f4f4f4f4f4f4fe9f,valid
02,165184,16:59:54:42,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028540f4f4f4f4f4f4f4f4fef1,valid
04,165034,16:59:54:47,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040284aaf4f4f4f4f4f4f4f4fe2c,valid
0a,952,16:59:54:51,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0003b8f4f4f4f4f4f4f4f4fe8e,valid
07,3389,16:59:54:56,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07000d3df4f4f4f4f4f4f4f4fe8b,valid
09,3465,16:59:54:60,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09000d89f4f4f4f4f4f4f4f4fe56,valid
08,3462,16:59:54:66,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08000d86f4f4f4f4f4f4f4f4fea1,valid
03,164702,16:59:54:76,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff0302835ef4f4f4f4f4f4f4f4fecf,valid
06,3339,16:59:54:85,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000d0bf4f4f4f4f4f4f4f4fed8,valid
05,165360,16:59:54:89,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050285f0f4f4f4f4f4f4f4f4fe77,valid
01,164923,16:59:54:92,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff0102843bf4f4f4f4f4f4f4f4fe9e,valid
02,165185,16:59:54:95,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028541f4f4f4f4f4f4f4f4fef0,valid
04,165035,16:59:55:17,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040284abf4f4f4f4f4f4f4f4fe2b,valid
0a,953,16:59:55:58,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0003b9f4f4f4f4f4f4f4f4fe8d,valid
09,3466,16:59:55:10,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09000d8af4f4f4f4f4f4f4f4fe55,valid
07,3390,16:59:55:12,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07000d3ef4f4f4f4f4f4f4f4fe8a,valid
08,3463,16:59:55:20,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08000d87f4f4f4f4f4f4f4f4fea0,valid
03,164703,16:59:55:30,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff0302835ff4f4f4f4f4f4f4f4fece,valid
06,3340,16:59:55:38,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000d0cf4f4f4f4f4f4f4f4fed7,valid
05,165361,16:59:55:43,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050285f1f4f4f4f4f4f4f4f4fe76,valid
01,164924,16:59:55:46,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff0102843cf4f4f4f4f4f4f4f4fe9d,valid
02,165186,16:59:55:49,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028542f4f4f4f4f4f4f4f4feef,valid
04,165036,16:59:55:57,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040284acf4f4f4f4f4f4f4f4fe2a,valid
0a,954,16:59:55:59,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0003baf4f4f4f4f4f4f4f4fe8c,valid
07,3391,16:59:55:62,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07000d3ff4f4f4f4f4f4f4f4fe89,valid
09,3467,16:59:55:65,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09000d8bf4f4f4f4f4f4f4f4fe54,valid
08,3464,16:59:55:73,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08000d88f4f4f4f4f4f4f4f4fe9f,valid
03,164704,16:59:55:84,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028360f4f4f4f4f4f4f4f4fecd,valid
06,3341,16:59:55:92,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000d0df4f4f4f4f4f4f4f4fed6,valid
05,165362,16:59:55:95,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050285f2f4f4f4f4f4f4f4f4fe75,valid
01,164925,16:59:55:99,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff0102843df4f4f4f4f4f4f4f4fe9c,valid
02,165187,16:59:56:33,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028543f4f4f4f4f4f4f4f4feee,valid
04,165037,16:59:56:86,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040284adf4f4f4f4f4f4f4f4fe29,valid
0a,955,16:59:56:11,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0003bbf4f4f4f4f4f4f4f4fe8b,valid
09,3468,16:59:56:40,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09000d8cf4f4f4f4f4f4f4f4fe53,valid
07,3392,16:59:56:58,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07000d40f4f4f4f4f4f4f4f4fe88,valid
08,3465,16:59:56:60,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08000d89f4f4f4f4f4f4f4f4fe9e,valid
03,164705,16:59:56:64,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028361f4f4f4f4f4f4f4f4fecc,valid
06,3342,16:59:56:69,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000d0ef4f4f4f4f4f4f4f4fed5,valid
05,165363,16:59:56:72,0s,f4f4f4f4f4f4f4,7e001a90007d33a200410684669e5a01ff050285f3f4f4f4f4f4f4f4f4fe74,valid
01,164926,16:59:56:75,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041068457d4c601ff0102843ef4f4f4f4f4f4f4f4fe9b,valid
02,165188,16:59:56:78,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041923dd4aad401ff02028544f4f4f4f4f4f4f4f4feed,valid
04,165038,16:59:56:81,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106846a464101ff040284aef4f4f4f4f4f4f4f4fe28,valid
0a,956,16:59:56:83,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004127184c936a01ff0a0003bcf4f4f4f4f4f4f4f4fe8a,valid
07,3393,16:59:56:85,0s,f4f4f4f4f4f4f4,7e001a90007d33a200416756dd2a3b01ff07000d41f4f4f4f4f4f4f4f4fe87,valid
09,3469,16:59:56:88,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041063455233401ff09000d8df4f4f4f4f4f4f4f4fe52,valid
08,3466,16:59:56:92,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041bc3a9a6ea101ff08000d8af4f4f4f4f4f4f4f4fe9d,valid
03,164706,16:59:56:95,0s,f4f4f4f4f4f4f4,7e001a90007d33a2004106845fe55801ff03028362f4f4f4f4f4f4f4f4fecb,valid
06,3343,16:59:56:99,0s,f4f4f4f4f4f4f4,7e001a90007d33a20041de598f849b01ff06000d0ff4f4f4f4f4f4f4f4fed4,valid
